rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
68,"spotify:track:1I7iW0f42qRNJMvpyERRmo","Sıla Şahin, Samet Kardeşler","Aldanırım","Samet Kardeşler & Sıla Şahin",4,56,25,"1039822"
69,"spotify:track:4am1HRe1AbECdzyYfiwwW9","Lvbel C5, AKDO","HA HA HA HA","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",9,76,17,"1020638"
70,"spotify:track:1IquNFg2RRH1CLRAHNVgQ9","Kalben","Yara","GARAJ",5,64,181,"998342"
71,"spotify:track:3RmegrVcVzOmpugUtstJBl","Serdar Ortaç","Poşet","EMRE GRAFSON MÜZİK",66,66,31,"974827"
72,"spotify:track:5hdoDcWAZ4Ov6cntAR5MKN","Sancak","Korkma Kalbim","DOĞAN MÜZİK YAPIM",33,47,9,"968607"
73,"spotify:track:2qBH9hL1iMU9kpz44dLtcj","BLOK3","Mosmor Perde","Mundo Music",4,67,10,"946064"
74,"spotify:track:5M6QrHGDWdWhyq7hVz3zR8","Derya Bedavacı","Seni Seven Kimdi","SONY MUSIC TURKEY",6,79,38,"925844"
75,"spotify:track:6Ear9bhjbNi2oaqv5qlqlM","Ferdi Özbeğen","Dönsen Bile","YAŞAR KEKEVA PLAKÇILIK",24,71,37,"921749"
76,"spotify:track:7rhrsjanrL1wWdkE8Mt9l8","Canbay & Wolker, Aleyna Kalaycıoğlu","EPEY ZAMAN GEÇTİ","Lais Records",76,83,3,"921582"
77,"spotify:track:63PJ7AVOjL5WcaYmPxiblX","Kahraman Deniz","Son Durağın","1986 Records",31,63,110,"918671"
78,"spotify:track:0bvgWq2ZUhwwjLR1AMcQDs","Era7capone, Batuflex, Narco","CISTAK","Lais Records",1,65,61,"915629"
79,"spotify:track:2bBXYvY7bqCJAq6bDC7dXT","kaan.eu, shanzyxd","Mermer 2.5","kaan.eu",79,-1,1,"910717"
80,"spotify:track:05uQNxZ5VUPPIimHA2IG9b","Organize, ERAY067, Mansur","BALMAIN","Mundo Müzik",23,121,13,"906492"
81,"spotify:track:6dqkb11C20YDLZNhNAzWxz","Aleyna Tilki","Ayrı Gitme","DOĞAN MÜZİK YAPIM",32,178,102,"891880"
82,"spotify:track:366jopUhzxmlcO7m7I6q8G","Gülden","Mendil","DOĞAN MÜZİK YAPIM",3,68,26,"888564"
83,"spotify:track:6t18CcJVpnFAoWfcZxiZtk","Dedublüman","Sakladığın Bir Şeyler Var","AVRUPA MÜZİK YAPIM",20,81,150,"878264"
