rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
16,"spotify:track:4DnrAI8WyUY6gkOwl8GlPN","Alleh, Yorghaki","capaz (merengueton)","CONMUER LLC",11,20,30,"1219734"
17,"spotify:track:0xju4u3DFjOy1fhITDPZ6B","Olly, Juli","Depresso fortunato","Epic",11,17,11,"1201204"
18,"spotify:track:0pxwzHAlnK86CIfDbbJLr4","Baby Gang, El Alfa, Omega, Roberto Ferrante","Kriminal - Prod. by Roberto Ferrante","Planet Records [Powered by Planet Distribution]",18,33,3,"1190281"
19,"spotify:track:5pNm9cYzWaAtoihxILG3cw","Olly, Juli","Balorda nostalgia","Epic",1,19,26,"1139661"
20,"spotify:track:3sK8wGT43QFpWrvNQsrQya","Bad Bunny","DtMF","Rimas Entertainment LLC.",1,21,30,"1129943"
21,"spotify:track:311m4sWQq8MZZROimkSGF7","Luchè, Geolier","Ginevra (feat. Geolier)","Warner Music",1,13,12,"1076323"
22,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",3,26,31,"1027565"
23,"spotify:track:2SvLptBWezeSPSpfhL4XC7","Fedez, CLARA","SCELTE STUPIDE","Warner Music",8,10,14,"1023913"
24,"spotify:track:7ue5uvozLbamg0rjS65FeT","Fred De Palma, Baby Gang","SEXY RAVE (feat. Baby Gang)","Warner Music",15,16,15,"1022630"
25,"spotify:track:4HDX2Orm48gaWCyg9F5ZAs","Ultimo","BELLA DAVVERO","Ultimo Records",13,25,16,"1021158"
26,"spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ","Alex Warren","Ordinary","Atlantic Records",12,22,20,"992929"
27,"spotify:track:3l4KzIHsh002W3evllH3EF","Achille Lauro","Incoscienti Giovani","Warner Music",2,27,26,"986170"
28,"spotify:track:6egoHbUsVKNxMUmsdOsstx","Cesare Cremonini, Elisa","Nonostante Tutto (feat. Elisa)","Universal Music Italia srL.",14,23,17,"958406"
29,"spotify:track:0V5wQoMnbw7YvGjIjVVVkS","Bresh","Umore marea","Epic",12,39,13,"948629"
30,"spotify:track:2DkiFEQ1ihXcYKaIRsfGFp","Marracash","LEI","Universal Music Italia srL.",1,30,34,"905736"
31,"spotify:track:7nl18LJP7p5c6NTQtcdusF","Bresh, Tedua","Capo Horn (feat. Tedua)","Epic",8,37,9,"887487"
32,"spotify:track:5MJc4IVIt17xEt6angtZcq","Lazza","BUIO DAVANTI","Universal Music Italia srL.",3,38,46,"875066"
33,"spotify:track:25idOmfSOCGGdgPhw9iCRm","Cesare Cremonini","Ora che non ho più te","Universal Music Italia srL.",1,29,46,"851097"
34,"spotify:track:3FrbT8aqk9xHtTfQc9Z3IR","Sfera Ebbasta, Shiva","VVS CARTIER","Universal Music Italia srL.",8,43,17,"846575"
35,"spotify:track:7i0zYckMTyvLyKAFxfOKIS","Artie 5ive","SOGNO AMERICANO","Warner Music",1,35,19,"830458"
36,"spotify:track:1ej2NcW0CHnscPp1RZpr1V","Olly, Juli","Devastante","Epic",9,40,74,"822201"
37,"spotify:track:1QcmAp6Ev2HuYxKujUwnw0","Alfa","il filo rosso","Artist First",2,32,42,"808058"
38,"spotify:track:2aJW4z2EoahGBpU3asFclE","Luchè, Sfera Ebbasta, Simba La Rue","Miami Vice (feat. Sfera Ebbasta, Simba La Rue)","Warner Music",8,28,12,"774195"
39,"spotify:track:7bozAK8PtroF5owUL01coy","Marco Mengoni, Sayf, Rkomi","Sto bene al mare (feat. Sayf & Rkomi)","Epic",28,41,8,"772778"
40,"spotify:track:6KfwIpX0Xo0lelmuUOnyZV","Elodie, Marracash","Margarita (con Marracash)","Universal Music Italia srL.",7,50,83,"772695"
41,"spotify:track:0MLu1cFYL4ikdRTdasCQT9","Shablo, Geolier, Sfera Ebbasta","M' Manc (con Geolier & Sfera Ebbasta)","Universal Music Italia srL.",1,42,218,"762570"
42,"spotify:track:5nFyfjGy6AMZqkW0OMUWJJ","Olly, Angelina Mango, Juli","Per due come noi","Epic",1,49,48,"719187"
